season,tournament,level,surface,date,match_id,player1,player2,winner,score,round,p1_slug,p2_slug,p1_aces,p2_aces,p1_df,p2_df,p1_1stin_pct,p2_1stin_pct,p1_1stwon,p1_1sttotal,p2_1stwon,p2_1sttotal,p1_2ndwon,p1_2ndtotal,p2_2ndwon,p2_2ndtotal,p1_bpsaved,p1_bpfaced,p2_bpsaved,p2_bpfaced
2025,Marseille,atp250,hard,2025-02-10,f7ccOCGb,Sonego L.,Van De Zandschulp B.,Van De Zandschulp B.,2:1,2,sonego-lorenzo,van-de-zandschulp-botic,7,6,,,,,40,55,33,45,13,24,13,27,,,,
2025,Marseille,atp250,hard,2025-02-11,CAAr9h1d,Struff Jan L.,Guinard M.,Guinard M.,2:0,2,struff-jan-lennard,guinard-manuel,18,7,,,,,38,54,34,47,16,32,20,50,,,,
2025,Marseille,atp250,hard,2025-02-11,E9DbMjoB,Nardi L.,Altmaier D.,Altmaier D.,0:2,0,nardi-luca,altmaier-daniel,0,10,,,,,26,36,25,30,7,31,12,23,,,,
2025,Marseille,atp250,hard,2025-02-11,z3QW7iWH,Borges N.,Wawrinka S.,Wawrinka S.,2:1,2,borges-nuno,wawrinka-stan,5,12,,,,,47,66,41,59,25,33,31,57,,,,
2025,Marseille,atp250,hard,2025-02-11,KCV3Gz9M,Chidekh C.,Bergs Z.,Bergs Z.,0:2,0,chidekh-clement,bergs-zizou,0,10,,,,,22,30,27,33,11,25,14,25,,,,
2025,Marseille,atp250,hard,2025-02-11,rTTv6V0U,Zhang Z.,Halys Q.,Halys Q.,2:1,2,zhang-zhizhen,halys-quentin,10,22,,,,,51,66,50,58,25,36,24,52,,,,
2025,Marseille,atp250,hard,2025-02-11,CtqmKI9c,Van Assche L.,Bonzi B.,Bonzi B.,2:1,2,van-assche-luca,bonzi-benjamin,10,9,,,,,51,65,43,53,14,35,14,33,,,,
2025,Marseille,atp250,hard,2025-02-11,MZG6KUFN,Bublik A.,Gasquet R.,Gasquet R.,2:0,2,bublik-alexander,gasquet-richard,13,2,,,,,27,32,21,28,14,23,16,34,,,,
2025,Marseille,atp250,hard,2025-02-12,YeXeIdvA,Herbert Pierre H.,Mayot H.,Mayot H.,2:1,2,herbert-pierre-hugues,mayot-harold,16,6,,,,,45,55,40,58,25,64,19,41,,,,
2025,Marseille,atp250,hard,2025-02-12,vcCzBEWq,Grenier H.,Gea A.,Gea A.,2:0,2,grenier-hugo,gea-arthur,8,5,,,,,37,43,31,43,11,19,14,28,,,,
2025,Marseille,atp250,hard,2025-02-12,UyEUWPTq,Khachanov K.,Medjedovic H.,Medjedovic H.,0:2,0,khachanov-karen,medjedovic-hamad,5,3,,,,,14,22,26,36,10,26,11,19,,,,
2025,Marseille,atp250,hard,2025-02-12,fLQvVXj4,Altmaier D.,Virtanen O.,Virtanen O.,2:0,2,altmaier-daniel,virtanen-otto,9,5,,,,,29,40,20,34,17,33,14,28,,,,
2025,Marseille,atp250,hard,2025-02-12,UJd0s3Oi,Sonego L.,Van Assche L.,Van Assche L.,,0,sonego-lorenzo,van-assche-luca,0,0,,,,,0,0,0,0,0,0,0,0,,,,
2025,Marseille,atp250,hard,2025-02-12,KpJNNgw1,Bublik A.,Humbert U.,Humbert U.,0:2,0,bublik-alexander,humbert-ugo,10,9,,,,,30,39,31,40,16,32,17,27,,,,
2025,Marseille,atp250,hard,2025-02-13,bwc0j8Wq,Medvedev D.,Herbert Pierre H.,Medvedev D.,2:0,2,medvedev-daniil,herbert-pierre-hugues,6,3,,,,,26,29,20,29,13,20,8,23,,,,
2025,Marseille,atp250,hard,2025-02-13,OzLOEMXP,Struff Jan L.,Grenier H.,Grenier H.,2:1,2,struff-jan-lennard,grenier-hugo,16,14,,,,,44,59,51,77,16,37,14,38,,,,
2025,Marseille,atp250,hard,2025-02-13,OnwdIb6L,Borges N.,Bergs Z.,Bergs Z.,1:2,1,borges-nuno,bergs-zizou,2,13,,,,,39,58,48,57,20,36,17,30,,,,
2025,Marseille,atp250,hard,2025-02-13,KOsXeTbk,Zhang Z.,Hurkacz H.,Hurkacz H.,2:1,2,zhang-zhizhen,hurkacz-hubert,10,14,,,,,45,59,44,52,24,36,21,43,,,,
2025,Marseille,atp250,hard,2025-02-14,xAaZb0pp,Medvedev D.,Struff Jan L.,Medvedev D.,2:0,2,medvedev-daniil,struff-jan-lennard,6,4,,,,,26,34,24,41,11,20,10,24,,,,
2025,Marseille,atp250,hard,2025-02-14,jm0bfo8b,Medjedovic H.,Altmaier D.,Altmaier D.,2:1,2,medjedovic-hamad,altmaier-daniel,8,10,,,,,58,74,51,69,15,28,20,42,,,,
2025,Marseille,atp250,hard,2025-02-14,YkWeSbMc,Bergs Z.,Zhang Z.,Zhang Z.,1:0,1,bergs-zizou,zhang-zhizhen,11,4,,,,,16,20,16,26,6,8,5,11,,,,
2025,Marseille,atp250,hard,2025-02-14,O8plZegm,Sonego L.,Humbert U.,Humbert U.,0:2,0,sonego-lorenzo,humbert-ugo,8,5,,,,,27,40,29,34,14,24,17,29,,,,
2025,Marseille,atp250,hard,2025-02-15,UiEoM7mm,Medvedev D.,Medjedovic H.,Medjedovic H.,0:2,0,medvedev-daniil,medjedovic-hamad,2,7,,,,,17,29,29,38,4,17,8,22,,,,
2025,Marseille,atp250,hard,2025-02-15,IFa1glw3,Bergs Z.,Humbert U.,Humbert U.,0:2,0,bergs-zizou,humbert-ugo,5,5,,,,,23,31,29,35,14,27,16,25,,,,
2025,Marseille,atp250,hard,2025-02-16,Wtrua27e,Medjedovic H.,Humbert U.,Humbert U.,0:2,0,medjedovic-hamad,humbert-ugo,4,13,,,,,35,44,27,33,11,28,22,33,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-17,8WKGvM7L,Shevchenko A.,Meligeni Rodrigues Alves F.,Meligeni Rodrigues Alves F.,2:0,2,shevchenko-alexander,meligeni-rodrigues-alves-felipe,10,3,,,,,22,38,19,35,13,22,6,23,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-17,K4oP5b6K,Heide G.,Comesana F.,Comesana F.,1:2,1,heide-gustavo,comesana-francisco,10,16,,,,,57,78,57,66,29,61,21,40,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-17,6ibVjiu9,Cerundolo Juan M.,Jarry N.,Jarry N.,1:2,1,cerundolo-juan-manuel,jarry-nicolas,4,12,,,,,44,64,43,59,18,36,19,33,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-17,O4MmXw0e,Diaz Acosta F.,Monteiro T.,Monteiro T.,1:2,1,diaz-acosta-facundo,monteiro-thiago,8,6,,,,,46,58,44,57,17,31,20,36,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,4xNe0xUs,Zverev A.,Yunchaokete B.,Zverev A.,2:0,2,zverev-alexander,yunchaokete-bu,3,5,,,,,32,45,33,46,17,30,11,28,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,dWaUqHq1,Cerundolo F.,Gaston H.,Gaston H.,2:0,2,cerundolo-francisco,gaston-hugo,4,2,,,,,28,40,26,43,14,30,13,35,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,fHWIsm2e,Darderi L.,Dellien H.,Dellien H.,1:0,1,darderi-luciano,dellien-hugo,11,1,,,,,23,36,28,43,14,21,5,13,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,CQ2rgLME,Moutet C.,Etcheverry Tomas M.,Etcheverry Tomas M.,0:2,0,moutet-corentin,etcheverry-tomas-martin,4,2,,,,,27,42,39,50,13,25,7,15,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,Qy3vPhJ7,Baez S.,Burruchaga Roman A.,Burruchaga Roman A.,2:0,2,baez-sebastian,burruchaga-roman-andres,2,1,,,,,28,45,17,30,14,18,14,27,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,jgL3bGbf,Navone M.,Carballes Baena R.,Carballes Baena R.,2:0,2,navone-mariano,carballes-baena-roberto,3,1,,,,,29,39,20,34,8,22,8,20,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,Y1rAq9Xr,Tseng Chun H.,Tabilo A.,Tabilo A.,2:0,2,tseng-chun-hsin,tabilo-alejandro,6,0,,,,,29,39,22,37,13,25,13,35,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,WUPeVHU7,Lajovic D.,Dzumhur D.,Dzumhur D.,0:2,0,lajovic-dusan,dzumhur-damir,3,3,,,,,33,52,26,38,7,17,17,21,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,OI1MowFl,Munar J.,Seyboth Wild T.,Seyboth Wild T.,2:1,2,munar-jaume,seyboth-wild-thiago,3,1,,,,,34,47,28,44,11,24,13,26,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-18,jckrCxGq,Barrios Vera Marcelo T.,Faria J.,Faria J.,0:2,0,barrios-vera-marcelo-tomas,faria-jaime,2,6,,,,,26,37,26,31,9,24,14,28,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-19,Kj6jiaiR,Fonseca J.,Muller A.,Muller A.,0:2,0,fonseca-joao,muller-alexandre,5,2,,,,,36,51,34,44,6,20,15,22,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-19,SrpQuRW7,Martinez P.,Ugo Carabelli C.,Ugo Carabelli C.,1:2,1,martinez-pedro,ugo-carabelli-camilo,0,5,,,,,35,59,46,67,7,17,10,29,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-19,6k9gpRLk,Comesana F.,Jarry N.,Jarry N.,2:1,2,comesana-francisco,jarry-nicolas,12,11,,,,,61,80,53,66,26,48,29,42,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-19,zPkYE6Jl,Baez S.,Navone M.,Navone M.,2:1,2,baez-sebastian,navone-mariano,0,2,,,,,38,61,29,49,11,27,15,27,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-20,nwtBGvCj,Zverev A.,Shevchenko A.,Zverev A.,2:0,2,zverev-alexander,shevchenko-alexander,6,5,,,,,34,51,45,68,18,27,18,47,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-20,rBpuM0lT,Cerundolo F.,Darderi L.,Darderi L.,2:1,2,cerundolo-francisco,darderi-luciano,6,4,,,,,48,58,36,51,14,32,14,30,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-20,bLVcRRX0,Monteiro T.,Tseng Chun H.,Tseng Chun H.,1:2,1,monteiro-thiago,tseng-chun-hsin,5,12,,,,,43,60,52,72,18,38,30,59,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-20,ULsuiLm3,Ugo Carabelli C.,Dzumhur D.,Dzumhur D.,2:0,2,ugo-carabelli-camilo,dzumhur-damir,0,3,,,,,26,34,27,48,9,20,16,28,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-20,vg42KSeR,Munar J.,Faria J.,Faria J.,1:2,1,munar-jaume,faria-jaime,0,6,,,,,43,67,30,37,14,22,17,30,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-21,b1ZemwmS,Muller A.,Etcheverry Tomas M.,Etcheverry Tomas M.,2:0,2,muller-alexandre,etcheverry-tomas-martin,5,5,,,,,37,47,34,45,17,31,11,29,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-21,A5t4Z4Qq,Zverev A.,Comesana F.,Comesana F.,1:2,1,zverev-alexander,comesana-francisco,8,4,,,,,31,48,40,56,17,28,21,38,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-21,KxcABbw1,Baez S.,Tseng Chun H.,Tseng Chun H.,2:0,2,baez-sebastian,tseng-chun-hsin,2,0,,,,,29,44,16,32,7,13,12,28,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-21,hz1qj0pg,Ugo Carabelli C.,Faria J.,Faria J.,2:0,2,ugo-carabelli-camilo,faria-jaime,8,9,,,,,35,45,43,56,16,30,9,29,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-22,h27ireun,Cerundolo F.,Muller A.,Muller A.,0:2,0,cerundolo-francisco,muller-alexandre,0,2,,,,,16,26,31,41,11,22,10,19,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-22,rci1wKjB,Comesana F.,Muller A.,Muller A.,1:2,1,comesana-francisco,muller-alexandre,5,1,,,,,43,63,52,71,18,42,19,41,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-22,84vcO7zo,Baez S.,Ugo Carabelli C.,Ugo Carabelli C.,2:1,2,baez-sebastian,ugo-carabelli-camilo,7,1,,,,,31,49,29,43,11,16,7,27,,,,
2025,Rio De Janeiro,atp500,clay,2025-02-23,nHlDviof,Muller A.,Baez S.,Baez S.,0:2,0,muller-alexandre,baez-sebastian,2,3,,,,,28,47,24,33,7,22,7,14,,,,
2025,Santiago,atp250,clay,2025-02-24,21WuidXN,Hanfmann Y.,Diaz Acosta F.,Diaz Acosta F.,2:0,2,hanfmann-yannick,diaz-acosta-facundo,3,4,,,,,27,33,25,40,10,18,12,32,,,,
2025,Santiago,atp250,clay,2025-02-24,jadKmrrT,Buse I.,Djere L.,Djere L.,0:2,0,buse-ignacio,djere-laslo,1,5,,,,,30,49,31,42,16,38,11,24,,,,
2025,Santiago,atp250,clay,2025-02-25,2auFjpRr,Garin C.,Ficovich Juan P.,Ficovich Juan P.,2:1,2,garin-cristian,ficovich-juan-pablo,9,3,,,,,39,58,43,66,17,29,24,44,,,,
2025,Santiago,atp250,clay,2025-02-25,CzIBozeo,Gaston H.,Etcheverry Tomas M.,Etcheverry Tomas M.,0:2,0,gaston-hugo,etcheverry-tomas-martin,0,4,,,,,17,30,16,26,14,35,17,23,,,,
2025,Santiago,atp250,clay,2025-02-25,WGlqd63L,Heide G.,Seyboth Wild T.,Seyboth Wild T.,2:0,2,heide-gustavo,seyboth-wild-thiago,7,5,,,,,29,39,31,45,17,23,14,32,,,,
2025,Santiago,atp250,clay,2025-02-25,2wQx6Pcc,Faria J.,Darderi L.,Darderi L.,2:0,2,faria-jaime,darderi-luciano,12,1,,,,,33,40,24,33,11,19,13,27,,,,
2025,Santiago,atp250,clay,2025-02-25,2Pp4iQr4,Navone M.,Shevchenko A.,Shevchenko A.,2:0,2,navone-mariano,shevchenko-alexander,0,2,,,,,23,31,19,31,10,17,2,14,,,,
2025,Santiago,atp250,clay,2025-02-25,zXXjrM5j,Moutet C.,Dzumhur D.,Dzumhur D.,1:2,1,moutet-corentin,dzumhur-damir,2,0,,,,,29,51,43,65,16,25,10,21,,,,
2025,Santiago,atp250,clay,2025-02-25,bivDk4DG,Jarry N.,Ugo Carabelli C.,Ugo Carabelli C.,1:2,1,jarry-nicolas,ugo-carabelli-camilo,7,3,,,,,48,57,56,73,27,51,27,46,,,,
2025,Santiago,atp250,clay,2025-02-25,zkezbSY8,Cerundolo Juan M.,Monteiro T.,Monteiro T.,1:2,1,cerundolo-juan-manuel,monteiro-thiago,10,3,,,,,38,50,42,63,22,48,17,37,,,,
2025,Santiago,atp250,clay,2025-02-26,OETNlOee,Meligeni Rodrigues Alves F.,Comesana F.,Comesana F.,0:2,0,meligeni-rodrigues-alves-felipe,comesana-francisco,4,8,,,,,47,65,39,51,13,26,23,33,,,,
2025,Santiago,atp250,clay,2025-02-26,UBndgnEi,Coria F.,Barrios Vera Marcelo T.,Barrios Vera Marcelo T.,2:0,2,coria-federico,barrios-vera-marcelo-tomas,2,3,,,,,18,22,17,34,7,14,4,20,,,,
2025,Santiago,atp250,clay,2025-02-26,Muh84Eq4,Cerundolo F.,Hanfmann Y.,Cerundolo F.,2:1,2,cerundolo-francisco,hanfmann-yannick,9,3,,,,,45,65,41,63,25,45,17,31,,,,
2025,Santiago,atp250,clay,2025-02-26,Esc1j5P7,Martinez P.,Djere L.,Djere L.,0:2,0,martinez-pedro,djere-laslo,0,13,,,,,25,41,33,39,4,16,7,16,,,,
2025,Santiago,atp250,clay,2025-02-26,MHksCvoe,Heide G.,Faria J.,Faria J.,1:2,1,heide-gustavo,faria-jaime,12,16,,,,,57,67,52,62,33,63,28,47,,,,
2025,Santiago,atp250,clay,2025-02-27,WvyCksuf,Garin C.,Etcheverry Tomas M.,Etcheverry Tomas M.,0:2,0,garin-cristian,etcheverry-tomas-martin,1,6,,,,,15,27,28,39,14,24,12,21,,,,
2025,Santiago,atp250,clay,2025-02-27,tKeYS8xn,Navone M.,Dzumhur D.,Dzumhur D.,1:2,1,navone-mariano,dzumhur-damir,3,0,,,,,39,61,44,74,14,26,20,36,,,,
2025,Santiago,atp250,clay,2025-02-27,noWAbziD,Comesana F.,Baez S.,Baez S.,1:2,1,comesana-francisco,baez-sebastian,11,1,,,,,45,68,47,70,27,53,17,30,,,,
2025,Santiago,atp250,clay,2025-02-27,tbKcGVht,Ugo Carabelli C.,Monteiro T.,Monteiro T.,2:1,2,ugo-carabelli-camilo,monteiro-thiago,7,5,,,,,57,67,48,66,9,29,20,38,,,,
2025,Santiago,atp250,clay,2025-02-28,WCEF9urH,Coria F.,Tabilo A.,Tabilo A.,2:1,2,coria-federico,tabilo-alejandro,10,8,,,,,45,64,46,69,21,37,25,46,,,,
2025,Santiago,atp250,clay,2025-02-28,QesxtliU,Cerundolo F.,Etcheverry Tomas M.,Cerundolo F.,2:1,2,cerundolo-francisco,etcheverry-tomas-martin,5,9,,,,,48,58,46,71,18,41,23,50,,,,
2025,Santiago,atp250,clay,2025-02-28,0UX20dM0,Djere L.,Faria J.,Faria J.,2:1,2,djere-laslo,faria-jaime,8,4,,,,,42,55,52,65,30,54,16,41,,,,
2025,Santiago,atp250,clay,2025-03-01,8ETKhykB,Dzumhur D.,Baez S.,Baez S.,0:2,0,dzumhur-damir,baez-sebastian,0,2,,,,,22,46,25,43,7,19,9,23,,,,
2025,Santiago,atp250,clay,2025-03-01,I5trNw0J,Ugo Carabelli C.,Coria F.,Coria F.,2:0,2,ugo-carabelli-camilo,coria-federico,2,2,,,,,26,38,21,41,8,18,7,22,,,,
2025,Santiago,atp250,clay,2025-03-01,QaHyBoIs,Cerundolo F.,Djere L.,Djere L.,1:2,1,cerundolo-francisco,djere-laslo,2,4,,,,,38,55,36,50,13,32,19,33,,,,
2025,Santiago,atp250,clay,2025-03-02,jcki6XHF,Baez S.,Ugo Carabelli C.,Ugo Carabelli C.,2:1,2,baez-sebastian,ugo-carabelli-camilo,2,3,,,,,34,51,29,47,12,23,14,30,,,,
2025,Santiago,atp250,clay,2025-03-02,84A9nqgM,Djere L.,Baez S.,Baez S.,2:1,2,djere-laslo,baez-sebastian,3,0,,,,,37,53,42,65,19,41,16,31,,,,
2025,Bucharest,atp250,clay,2025-03-31,ribMiyiR,Djere L.,Navone M.,Navone M.,1:2,1,djere-laslo,navone-mariano,0,1,,,,,30,47,40,55,14,31,11,17,,,,
2025,Bucharest,atp250,clay,2025-03-31,0jm0pgq1,Van De Zandschulp B.,Gasquet R.,Gasquet R.,1:2,1,van-de-zandschulp-botic,gasquet-richard,5,2,,,,,36,55,41,63,15,38,18,35,,,,
2025,Bucharest,atp250,clay,2025-03-31,zRfEgcME,Basavareddy N.,Jianu Filip C.,Jianu Filip C.,0:2,0,basavareddy-nishesh,jianu-filip-cristian,1,0,,,,,19,28,28,42,10,30,6,10,,,,
2025,Marrakech,atp250,clay,2025-03-31,Wp07LtoC,Vukic A.,Dellien H.,Dellien H.,1:2,1,vukic-aleksandar,dellien-hugo,11,5,,,,,53,72,57,85,19,44,17,25,,,,
2025,Marrakech,atp250,clay,2025-03-31,jZCu3YUp,Carballes Baena R.,Baadi T.,Baadi T.,2:0,2,carballes-baena-roberto,baadi-taha,1,1,,,,,35,48,33,54,14,31,14,28,,,,
2025,Marrakech,atp250,clay,2025-03-31,O6HQ8316,Fognini F.,Collignon R.,Collignon R.,0:2,0,fognini-fabio,collignon-raphael,1,2,,,,,14,24,30,40,16,31,7,15,,,,
2025,Bucharest,atp250,clay,2025-04-01,n5EJXFae,Diallo G.,Tseng Chun H.,Tseng Chun H.,2:0,2,diallo-gabriel,tseng-chun-hsin,5,0,,,,,35,47,36,55,22,35,13,26,,,,
2025,Bucharest,atp250,clay,2025-04-01,GhCxapNG,Klizan M.,Comesana F.,Comesana F.,1:2,1,klizan-martin,comesana-francisco,0,7,,,,,50,69,48,60,16,38,15,29,,,,
2025,Bucharest,atp250,clay,2025-04-01,lCTf6z6K,Yunchaokete B.,Bautista Agut R.,Bautista Agut R.,1:2,1,yunchaokete-bu,bautista-agut-roberto,5,2,,,,,32,55,34,62,19,39,28,51,,,,
2025,Bucharest,atp250,clay,2025-04-01,dIt9rXDD,Lajovic D.,O Connell C.,O Connell C.,0:2,0,lajovic-dusan,o-connell-christopher,0,4,,,,,25,43,22,38,11,28,18,27,,,,
2025,Bucharest,atp250,clay,2025-04-01,SOZhnFEl,Nardi L.,Fucsovics M.,Fucsovics M.,0:2,0,nardi-luca,fucsovics-marton,0,1,,,,,18,33,22,28,5,15,11,18,,,,
2025,Bucharest,atp250,clay,2025-04-01,dW5suPVp,Ugo Carabelli C.,Albot R.,Albot R.,2:0,2,ugo-carabelli-camilo,albot-radu,0,0,,,,,26,38,20,39,8,12,14,26,,,,
2025,Bucharest,atp250,clay,2025-04-01,lQhT2SNi,Shevchenko A.,Misolic F.,Misolic F.,0:2,0,shevchenko-alexander,misolic-filip,1,1,,,,,22,34,31,43,8,20,9,17,,,,
2025,Bucharest,atp250,clay,2025-04-01,8S8U06h4,Vacherot V.,Dzumhur D.,Dzumhur D.,0:2,0,vacherot-valentin,dzumhur-damir,1,1,,,,,17,31,24,35,8,22,10,19,,,,
2025,Bucharest,atp250,clay,2025-04-01,x80ocOiT,Wawrinka S.,Skatov T.,Skatov T.,2:1,2,wawrinka-stan,skatov-timofey,7,1,,,,,56,83,51,80,21,47,20,40,,,,
2025,Marrakech,atp250,clay,2025-04-01,2iTHAPWg,Carreno Busta P.,Lalami Laaroussi Y.,Lalami Laaroussi Y.,2:0,2,carreno-busta-pablo,lalami-laaroussi-younes,2,1,,,,,22,26,23,35,13,18,6,23,,,,
2025,Marrakech,atp250,clay,2025-04-01,thqWdFDi,Coria F.,Herbert Pierre H.,Herbert Pierre H.,1:2,1,coria-federico,herbert-pierre-hugues,1,7,,,,,36,57,39,51,7,27,13,36,,,,
2025,Marrakech,atp250,clay,2025-04-01,dWaRQyNi,Kotov P.,Bellucci M.,Bellucci M.,0:2,0,kotov-pavel,bellucci-mattia,3,9,,,,,31,46,26,32,7,18,15,24,,,,
2025,Marrakech,atp250,clay,2025-04-01,Sh3jPOom,Benchetrit E.,De Jong J.,De Jong J.,0:2,0,benchetrit-elliot,de-jong-jesper,3,3,,,,,28,42,23,25,12,32,17,20,,,,
2025,Marrakech,atp250,clay,2025-04-01,E5svegr4,Majchrzak K.,Munar J.,Munar J.,2:0,2,majchrzak-kamil,munar-jaume,4,5,,,,,27,35,20,23,13,20,10,31,,,,
2025,Marrakech,atp250,clay,2025-04-01,WWKY6sWI,Altmaier D.,Virtanen O.,Virtanen O.,1:2,1,altmaier-daniel,virtanen-otto,4,5,,,,,45,67,40,56,22,45,23,38,,,,
2025,Marrakech,atp250,clay,2025-04-01,Y7cugXCG,Cerundolo Juan M.,Gaston H.,Gaston H.,1:2,1,cerundolo-juan-manuel,gaston-hugo,6,5,,,,,34,60,34,49,24,48,21,46,,,,
2025,Bucharest,atp250,clay,2025-04-02,dEMjoH4m,Comesana F.,Bautista Agut R.,Bautista Agut R.,2:1,2,comesana-francisco,bautista-agut-roberto,5,0,,,,,35,51,33,51,18,27,19,30,,,,
2025,Bucharest,atp250,clay,2025-04-02,SMUKJ1yP,Ugo Carabelli C.,Misolic F.,Misolic F.,0:2,0,ugo-carabelli-camilo,misolic-filip,0,3,,,,,13,30,27,41,3,13,6,13,,,,
2025,Bucharest,atp250,clay,2025-04-02,h0dtyxoe,Gasquet R.,Cobolli F.,Cobolli F.,1:2,1,gasquet-richard,cobolli-flavio,1,4,,,,,32,58,25,42,13,28,25,43,,,,
2025,Marrakech,atp250,clay,2025-04-02,OKdaN2Ga,Darderi L.,Boyer T.,Boyer T.,2:0,2,darderi-luciano,boyer-tristan,2,3,,,,,30,41,23,38,19,32,16,24,,,,
2025,Marrakech,atp250,clay,2025-04-02,WMHKUpOP,Kopriva V.,Gojo B.,Gojo B.,2:1,2,kopriva-vit,gojo-borna,3,5,,,,,34,53,29,45,16,31,13,28,,,,
2025,Marrakech,atp250,clay,2025-04-02,AePDVyxS,Muller A.,Dellien H.,Dellien H.,2:1,2,muller-alexandre,dellien-hugo,9,2,,,,,43,63,46,75,22,31,14,30,,,,
2025,Marrakech,atp250,clay,2025-04-02,2m1fccHO,De Jong J.,Majchrzak K.,Majchrzak K.,0:2,0,de-jong-jesper,majchrzak-kamil,2,3,,,,,18,28,26,33,14,29,15,20,,,,
2025,Marrakech,atp250,clay,2025-04-02,ANs071Mr,Carballes Baena R.,Virtanen O.,Virtanen O.,2:0,2,carballes-baena-roberto,virtanen-otto,1,5,,,,,30,45,23,33,8,13,9,24,,,,
2025,Marrakech,atp250,clay,2025-04-02,bixVdhKr,Collignon R.,Borges N.,Borges N.,1:2,1,collignon-raphael,borges-nuno,12,12,,,,,45,68,52,64,21,40,10,25,,,,
2025,Bucharest,atp250,clay,2025-04-03,IayZp8A4,Baez S.,Diallo G.,Baez S.,2:1,2,baez-sebastian,diallo-gabriel,1,4,,,,,46,67,34,60,12,25,16,22,,,,
2025,Bucharest,atp250,clay,2025-04-03,Gp6nvA6e,Jarry N.,O Connell C.,O Connell C.,1:2,1,jarry-nicolas,o-connell-christopher,2,5,,,,,47,70,50,67,16,32,21,47,,,,
2025,Bucharest,atp250,clay,2025-04-03,Kp9TiwUO,Fucsovics M.,Navone M.,Navone M.,2:1,2,fucsovics-marton,navone-mariano,0,1,,,,,35,49,38,71,9,25,16,38,,,,
2025,Bucharest,atp250,clay,2025-04-03,2uBFKO95,Dzumhur D.,Jianu Filip C.,Jianu Filip C.,2:1,2,dzumhur-damir,jianu-filip-cristian,0,1,,,,,34,54,41,72,20,33,17,34,,,,
2025,Bucharest,atp250,clay,2025-04-03,jcDBIVO6,Wawrinka S.,Martinez P.,Martinez P.,1:2,1,wawrinka-stan,martinez-pedro,3,0,,,,,31,55,48,80,21,42,13,20,,,,
2025,Marrakech,atp250,clay,2025-04-03,CEbRB5k1,Griekspoor T.,Carreno Busta P.,Griekspoor T.,2:1,2,griekspoor-tallon,carreno-busta-pablo,13,8,,,,,55,71,43,57,17,37,19,37,,,,
2025,Marrakech,atp250,clay,2025-04-03,CjdnWT4s,Herbert Pierre H.,Bellucci M.,Bellucci M.,0:2,0,herbert-pierre-hugues,bellucci-mattia,2,4,,,,,26,39,21,28,9,24,16,22,,,,
2025,Marrakech,atp250,clay,2025-04-03,WnyUeffe,Darderi L.,Gaston H.,Gaston H.,2:1,2,darderi-luciano,gaston-hugo,1,3,,,,,30,43,31,43,14,29,23,50,,,,
2025,Marrakech,atp250,clay,2025-04-03,Qs05Q5an,Kopriva V.,Sonego L.,Sonego L.,2:1,2,kopriva-vit,sonego-lorenzo,2,3,,,,,42,67,34,55,18,37,14,33,,,,
2025,Bucharest,atp250,clay,2025-04-04,lYn04n3e,Baez S.,Comesana F.,Baez S.,2:1,2,baez-sebastian,comesana-francisco,2,3,,,,,40,63,37,58,16,27,20,43,,,,
2025,Bucharest,atp250,clay,2025-04-04,x4jr7gSi,O Connell C.,Fucsovics M.,Fucsovics M.,0:2,0,o-connell-christopher,fucsovics-marton,2,2,,,,,20,35,21,29,6,22,9,14,,,,
2025,Bucharest,atp250,clay,2025-04-04,O0dtBWb6,Misolic F.,Cobolli F.,Cobolli F.,0:2,0,misolic-filip,cobolli-flavio,3,4,,,,,36,58,25,37,13,30,23,38,,,,
